"genus","species","subspecies","authority","year"
"Lygodactylus","angularis","angularis","GUNTHER","1893"
"Lygodactylus","angularis","grzimeki","BANNIKOV & DAREVSKY","1969"
"Lygodactylus","gutturalis","gutturalis","BOCAGE","1873"
"Lygodactylus","gutturalis","paurospilus","LAURENT","1952"
"Lygodactylus","heterurus","trilineigularis","ROSLER","1998"
"Lygodactylus","heterurus","heterurus","BOETTGER","1913"
"Lygodactylus","picturatus","picturatus","PETERS","1870"
"Lygodactylus","picturatus","sudanensis","LOVERIDGE","1935"
"Lygodactylus","scheffleri","compositus","PASTEUR","1964"
"Lygodactylus","scheffleri","scheffleri","STERNFELD","1912"
"Lygodactylus","scheffleri","ulugurensis","PASTEUR","1964"
"Lygodactylus","somalicus","battersbyi","PASTEUR","1962"
"Lygodactylus","somalicus","somalicus","LOVERIDGE","1935"
"Lygodactylus","thomensis","delicatus","PASTEUR","1962"
"Lygodactylus","thomensis","thomensis","PETERS","1881"
"Lygodactylus","thomensis","wermuthi","PASTEUR","1962"
"Macroprotodon","brevis","brevis","GUNTHER","1862"
"Macroprotodon","brevis","ibericus","BUSACK & MCCOY","1990"
"Macrovipera","lebetinus","lebetinus","LINNAEUS","1758"
"Macrovipera","lebetinus","cernovi","CHIKIN & SZCZERBAK","1992"
"Macrovipera","lebetinus","obtusa","DWIGUBSKY","1832"
"Macrovipera","lebetinus","schweizeri","WERNER","1935"
"Macrovipera","lebetinus","transmediterranea","NILSON & ANDREN","1988"
"Macrovipera","lebetinus","turanica","CHERNOV","1939"
"Madagascarophis","colubrinus","citrinus","BOETTGER","1878"
"Madagascarophis","colubrinus","colubrinus","SCHLEGEL","1837"
"Madagascarophis","colubrinus","occidentalis","DOMERGUE","1987"
"Madagascarophis","colubrinus","pastoriensis","DOMERGUE","1987"
"Madagascarophis","colubrinus","septentrionalis","DOMERGUE","1987"
"Magliophis","exiguus","exiguus","COPE","1863"
"Magliophis","exiguus","subspadix","SCHWARTZ","1967"
"Malayopython","reticulatus","reticulatus","SCHNEIDER","1801"
"Malayopython","reticulatus","saputrai","AULIYA MAUSFELD SCHMITZ & BOHME","2002"
"Malayopython","reticulatus","jampeanus","AULIYA MAUSFELD SCHMITZ & BOHME","2002"
"Malpolon","insignitus","insignitus","GEOFFROY SAINT-HILAIRE","1809"
"Malpolon","insignitus","fuscus","FLEISCHMANN","1831"
"Malpolon","monspessulanus","monspessulanus","HERMANN","1804"
"Malpolon","monspessulanus","saharatlanticus","GENIEZ CLUCHIER & DE HAAN","2006"
"Masticophis","flagellum","flagellum","SHAW","1802"
"Masticophis","flagellum","lineatulus","SMITH","1941"
"Masticophis","flagellum","ruddocki","BRATTSTROM & WARREN","1953"
"Masticophis","flagellum","testaceus","SAY","1823"
"Masticophis","lateralis","euryxanthus","RIEMER","1954"
"Masticophis","lateralis","lateralis","HALLOWELL","1853"
"Masticophis","mentovarius","centralis","ROZE","1953"
"Masticophis","mentovarius","mentovarius","DUMERIL BIBRON & DUMERIL","1854"
"Masticophis","mentovarius","suborbitalis","PETERS","1868"
"Masticophis","mentovarius","striolatus","MERTENS","1934"
"Masticophis","mentovarius","variolosus","SMITH","1943"
"Masticophis","schotti","ruthveni","ORTENBURGER","1923"
"Masticophis","schotti","schotti","BAIRD & GIRARD","1853"
"Masticophis","taeniatus","girardi","STEJNEGER & BARBOUR","1917"
"Masticophis","taeniatus","taeniatus","HALLOWELL","1852"
"Mastigodryas","boddaerti","boddaerti","SENTZEN","1796"
"Mastigodryas","boddaerti","dunni","STUART","1933"
"Mastigodryas","boddaerti","ruthveni","STUART","1933"
"Mastigodryas","melanolomus","laevis","FISCHER","1881"
"Mastigodryas","melanolomus","melanolomus","COPE","1868"
"Mastigodryas","melanolomus","stuarti","SMITH","1943"
"Mastigodryas","melanolomus","tehuanae","SMITH","1943"
"Mastigodryas","melanolomus","veraecrucis","STUART","1941"
"Mediodactylus","heterocercus","heterocercus","BLANFORD","1874"
"Mediodactylus","heterocercus","mardinensis","MERTENS","1924"
"Mediodactylus","kotschyi","kotschyi","STEINDACHNER","1870"
"Mediodactylus","kotschyi","adelphiensis","BEUTLER & GRUBER","1977"
"Mediodactylus","kotschyi","beutleri","BARAN & GRUBER","1981"
"Mediodactylus","kotschyi","bibroni","BEUTLER & GRUBER","1977"
"Mediodactylus","kotschyi","bolkarensis","ROSLER","1994"
"Mediodactylus","kotschyi","buchholzi","BEUTLER & GRUBER","1977"
"Mediodactylus","kotschyi","ciliciensis","BARAN & GRUBER","1982"
"Mediodactylus","kotschyi","colchicus","NIKOLSKY","1902"
"Mediodactylus","kotschyi","concolor","BEDRIAGA","1882"
"Mediodactylus","kotschyi","fitzingeri","STEPANEK","1937"
"Mediodactylus","kotschyi","fuchsi","BEUTLER & GRUBER","1977"
"Mediodactylus","kotschyi","kalypsae","STEPANEK","1939"
"Mediodactylus","kotschyi","karabagi","BARAN & GRUBER","1981"
"Mediodactylus","kotschyi","lycaonicus","MERTENS","1952"
"Mediodactylus","kotschyi","maculatus","BEDRIAGA","1882"
"Mediodactylus","kotschyi","ponticus","BARAN & GRUBER","1982"
"Mediodactylus","kotschyi","rumelicus","MULLER","1940"
"Mediodactylus","kotschyi","saronicus","WERNER","1937"
"Mediodactylus","kotschyi","schultzewestrumi","BEUTLER & GRUBER","1977"
"Mediodactylus","kotschyi","skopjensis","KARAMAN","1965"
"Mediodactylus","kotschyi","solerii","WETTSTEIN","1937"
"Mediodactylus","kotschyi","stepaneki","WETTSTEIN","1937"
"Mediodactylus","kotschyi","syriacus","STEPANEK","1937"
"Mediodactylus","kotschyi","tinensis","BEUTLER & FROR","1980"
"Mediodactylus","kotschyi","unicolor","WETTSTEIN","1937"
"Mediodactylus","kotschyi","wettsteini","STEPANEK","1937"
"Mediodactylus","russowii","russowii","STRAUCH","1887"
"Mediodactylus","russowii","zarudnyi","NIKOLSKY","1899"
"Meizodon","semiornatus","semiornatus","PETERS","1854"
"Meizodon","semiornatus","tchadensis","CHABANAUD","1917"
"Melanoseps","occidentalis","zairensis","BRYGOO & ROUX-ESTEVE","1982"
"Melanoseps","occidentalis","occidentalis","PETERS","1877"
"Menetia","surda","cresswelli","APLIN & ADAMS","1998"
"Menetia","surda","surda","STORR","1976"
"Mesalina","bahaeldini","bahaeldini","SEGOLI COHEN & WERNER","2002"
"Mesalina","bahaeldini","curatorum","WERNER & ASHKENAZI","2010"
"Mesalina","olivieri","olivieri","AUDOUIN","1829"
"Mesalina","olivieri","schmidtii","HAAS","1951"
"Mesalina","simoni","simoni","BOETTGER","1881"
"Mesalina","simoni","saharae","PIZZIGALLI CROCHET GENIEZ MARTINEZ-FREIRIA VELO-ANTON & BRITO","2021"
"Micrelaps","bicoloratus","bicoloratus","STERNFELD","1908"
"Micrelaps","bicoloratus","moyeri","RASMUSSEN","2002"
"Microgecko","helenae","fasciatus","SCHMIDTLER & SCHMIDTLER","1972"
"Microgecko","helenae","helenae","NIKOLSKY","1907"
"Microgecko","persicus","bakhtiari","MINTON ANDERSON & ANDERSON","1970"
"Microgecko","persicus","euphorbiacola","MINTON ANDERSON & ANDERSON","1970"
"Microgecko","persicus","persicus","NIKOLSKY","1903"
"Microlophus","peruvianus","salinicola","MERTENS","1956"
"Microlophus","peruvianus","peruvianus","LESSON","1830"
"Microlophus","thoracicus","thoracicus","TSCHUDI","1845"
"Microlophus","thoracicus","talarae","DIXON & WRIGHT","1975"
"Microlophus","thoracicus","icae","DIXON & WRIGHT","1975"
"Micropechis","ikaheca","ikaheca","LESSON","1830"
"Micropechis","ikaheca","fasciatus","FISCHER","1884"
"Micruroides","euryxanthus","australis","ZWEIFEL & NORRIS","1955"
"Micruroides","euryxanthus","euryxanthus","KENNICOTT","1860"
"Micruroides","euryxanthus","neglectus","ROZE","1967"
"Micrurus","ancoralis","jani","SCHMIDT","1936"
"Micrurus","ancoralis","ancoralis","JAN","1872"
"Micrurus","annellatus","annellatus","PETERS","1871"
"Micrurus","annellatus","balzanii","BOULENGER","1898"
"Micrurus","annellatus","bolivianus","ROZE","1967"
"Micrurus","browni","browni","SCHMIDT & SMITH","1943"
"Micrurus","browni","taylori","SCHMIDT & SMITH","1943"
"Micrurus","collaris","collaris","SCHLEGEL","1837"
"Micrurus","collaris","breviventris","ROZE & BERNAL-CARLO","1988"
"Micrurus","diastema","diastema","DUMERIL BIBRON & DUMERIL","1854"
"Micrurus","diastema","aglaeope","COPE","1860"
"Micrurus","diastema","alienus","WERNER","1903"
"Micrurus","diastema","affinis","JAN","1858"
"Micrurus","diastema","apiatus","JAN","1858"
"Micrurus","diastema","macdougalli","ROZE","1967"
"Micrurus","diastema","sapperi","WERNER","1903"
"Micrurus","dissoleucus","dissoleucus","COPE","1860"
"Micrurus","dissoleucus","dunni","BARBOUR","1923"
"Micrurus","dissoleucus","melanogenys","COPE","1860"
"Micrurus","dissoleucus","nigrirostris","SCHMIDT","1955"
"Micrurus","distans","distans","KENNICOTT","1860"
"Micrurus","distans","michoacanensis","DUGES","1891"
"Micrurus","distans","oliveri","ROZE","1967"
"Micrurus","dumerilii","antioquiensis","SCHMIDT","1936"
"Micrurus","dumerilii","carinicauda","SCHMIDT","1936"
"Micrurus","dumerilii","colombianus","GRIFFIN","1916"
"Micrurus","dumerilii","dumerilii","JAN","1858"
"Micrurus","dumerilii","transandinus","SCHMIDT","1936"
"Micrurus","dumerilii","venezuelensis","ROZE","1989"
"Micrurus","elegans","elegans","JAN","1858"
"Micrurus","elegans","veraepacis","K.P. SCHMIDT","1933"
"Micrurus","ephippifer","ephippifer","COPE","1886"
"Micrurus","ephippifer","zapotecus","ROZE","1989"
"Micrurus","hemprichii","hemprichii","JAN","1858"
"Micrurus","hemprichii","ortoni","SCHMIDT","1953"
"Micrurus","isozonus","isozonus","COPE","1860"
"Micrurus","isozonus","sandneri","ARENAS-VARGAS","2015"
"Micrurus","laticollaris","laticollaris","PETERS","1870"
"Micrurus","laticollaris","maculirostris","ROZE","1967"
"Micrurus","limbatus","limbatus","FRASER","1964"
"Micrurus","limbatus","spilosomus","PEREZ-HIGAREDA & SMITH","1990"
"Micrurus","mipartitus","mipartitus","DUMERIL BIBRON & DUMERIL","1854"
"Micrurus","mipartitus","anomalus","BOULENGER","1896"
"Micrurus","mipartitus","decussatus","DUMERIL BIBRON & DUMERIL","1854"
"Micrurus","mipartitus","popayanensis","AYERBE TIDWELL & TIDWELL","1990"
"Micrurus","mipartitus","rozei","GOLAY CHISZAR SMITH & BREUKELEN","1999"
"Micrurus","multifasciatus","multifasciatus","JAN","1858"
"Micrurus","multifasciatus","hertwigi","WERNER","1896"
"Micrurus","narduccii","narduccii","JAN","1863"
"Micrurus","narduccii","melanotus","PETERS","1881"
"Micrurus","nigrocinctus","babaspul","ROZE","1967"
"Micrurus","nigrocinctus","coibensis","SCHMIDT","1936"
"Micrurus","nigrocinctus","divaricatus","HALLOWELL","1855"
"Micrurus","nigrocinctus","nigrocinctus","GIRARD","1854"
"Micrurus","nigrocinctus","zunilensis","SCHMIDT","1932"
"Micrurus","steindachneri","steindachneri","WERNER","1901"
"Micrurus","steindachneri","orcesi","ROZE","1967"
"Micrurus","tschudii","olssoni","SCHMIDT & SCHMIDT","1925"
"Micrurus","tschudii","tschudii","JAN","1858"
"Mimophis","mahfalensis","mahfalensis","GRANDIDIER","1867"
"Mimophis","mahfalensis","madagascariensis","GUNTHER","1868"
"Mochlus","fernandi","fernandi","BURTON","1836"
"Mochlus","fernandi","harlani","HALLOWELL","1845"
"Mochlus","hinkeli","hinkeli","WAGNER BOHME PAUWELS & SCHMITZ","2009"
"Mochlus","hinkeli","joei","WAGNER BOHME PAUWELS & SCHMITZ","2009"
"Monopeltis","scalper","gerardi","BOULENGER","1913"
"Monopeltis","scalper","scalper","GUNTHER","1876"
"Monopeltis","vanderysti","vanderysti","DE WITTE","1922"
"Monopeltis","vanderysti","lujae","DE WITTE","1922"
"Montivipera","raddei","raddei","BOETTGER","1890"
"Montivipera","raddei","kurdistanica","NILSON & ANDREN","1986"
"Montivipera","xanthina","xanthina","GRAY","1849"
"Montivipera","xanthina","nilsoni","CATTANEO","2014"
"Montivipera","xanthina","dianae","CATTANEO","2014"
"Montivipera","xanthina","occidentalis","CATTANEO","2017"
"Montivipera","xanthina","varoli","AFSAR YAKIN CICEK & AYAZ","2019"
"Morelia","azurea","azurea","MEYER","1874"
"Morelia","azurea","pulcher","SAUVAGE","1878"
"Morelia","azurea","utaraensis","NATUSCH et al.","2019"
"Morelia","spilota","cheynei","WELLS & WELLINGTON","1984"
"Morelia","spilota","harrisoni","HOSER","2000"
"Morelia","spilota","mcdowelli","WELLS & WELLINGTON","1984"
"Morelia","spilota","metcalfei","WELLS & WELLINGTON","1985"
"Morelia","spilota","spilota","LACEPEDE","1804"
"Morelia","spilota","variegata","GRAY","1842"
"Morethia","ruficauda","ruficauda","LUCAS & FROST","1895"
"Morethia","ruficauda","exquisita","STORR","1972"
"Nactus","serpensinsula","durrellorum","ARNOLD & JONES","1994"
"Nactus","serpensinsula","serpensinsula","LOVERIDGE","1951"
"Naja","annulata","annulata","BUCHHOLZ & PETERS","1876"
"Naja","annulata","stormsi","DOLLO","1886"
"Naja","multifasciata","anomala","STERNFELD","1917"
"Naja","multifasciata","duttoni","BOULENGER","1904"
"Naja","multifasciata","multifasciata","WERNER","1902"
"Naja","nigricincta","nigricincta","BOGERT","1940"
"Naja","nigricincta","woodi","PRINGLE","1955"
"Natrix","astreptophora","astreptophora","SEOANE","1885"
"Natrix","astreptophora","algerica","HECHT","1930"
"Natrix","helvetica","helvetica","LACEPEDE","1789"
"Natrix","helvetica","cetti","GENE","1839"
"Natrix","helvetica","corsa","HECHT","1930"
"Natrix","helvetica","sicula","CUVIER","1829"
"Natrix","natrix","moreotica","BEDRIAGA","1882"
"Natrix","natrix","natrix","LINNAEUS","1758"
"Natrix","natrix","scutata","PALLAS","1771"
"Natrix","natrix","syriaca","HECHT","1930"
"Natrix","natrix","vulgaris","LAURENTI","1768"
"Nephrurus","levis","levis","DE VIS","1886"
"Nephrurus","levis","occidentalis","STORR","1963"
"Nephrurus","levis","pilbarensis","STORR","1963"
"Nerodia","clarkii","clarkii","BAIRD & GIRARD","1853"
"Nerodia","clarkii","compressicauda","KENNICOTT","1860"
"Nerodia","clarkii","taeniata","COPE","1895"
"Nerodia","fasciata","confluens","BLANCHARD","1923"
"Nerodia","fasciata","fasciata","LINNAEUS","1766"
"Nerodia","fasciata","pictiventris","COPE","1895"
"Nerodia","rhombifer","blanchardi","CLAY","1938"
"Nerodia","rhombifer","rhombifer","HALLOWELL","1852"
"Nerodia","rhombifer","werleri","CONANT","1953"
"Nerodia","sipedon","insularum","CONANT & CLAY","1937"
"Nerodia","sipedon","pleuralis","COPE","1892"
"Nerodia","sipedon","sipedon","LINNAEUS","1758"
"Nerodia","sipedon","williamengelsi","CONANT & LAZELL","1973"
"Ninia","diademata","diademata","BAIRD & GIRARD","1853"
"Ninia","diademata","labiosa","BOCOURT","1883"
"Ninia","diademata","nietoi","BURGER & WERLER","1954"
"Ninia","diademata","plorator","SMITH","1942"
"Ninia","sebae","morleyi","SCHMIDT & ANDREWS","1936"
"Ninia","sebae","immaculata","SCHMIDT & RAND","1957"
"Ninia","sebae","punctulata","BOCOURT","1883"
"Ninia","sebae","sebae","DUMERIL BIBRON & DUMERIL","1854"
"Notechis","scutatus","scutatus","PETERS","1861"
"Notechis","scutatus","occidentalis","GLAUERT","1948"
"Notoscincus","ornatus","ornatus","BROOM","1896"
"Notoscincus","ornatus","wotjulum","GLAUERT","1959"
"Oligodon","taeniolatus","taeniolatus","JERDON","1853"
"Oligodon","taeniolatus","fasciatus","GUNTHER","1864"
"Opheodrys","aestivus","aestivus","LINNAEUS","1766"
"Opheodrys","aestivus","carinatus","GROBMAN","1984"
"Ophisaurus","attenuatus","attenuatus","COPE","1880"
"Ophisaurus","attenuatus","longicaudus","MCCONKEY","1952"
"Ophisops","elegans","basoglui","BARAN & BUDAK","1978"
"Ophisops","elegans","blanfordi","SCHMIDT","1939"
"Ophisops","elegans","budakibarani","TOK AFSAR YAKIN AYAZ & CICEK","2017"
"Ophisops","elegans","centralanatoliae","BODENHEIMER","1944"
"Ophisops","elegans","ehrenbergii","WIEGMANN","1835"
"Ophisops","elegans","elegans","MENETRIES","1832"
"Ophisops","elegans","macrodactylus","BERTHOLD","1840"
"Ophisops","elegans","schlueteri","BOETTGER","1880"
"Ophisops","leschenaultii","lankae","DERANIYAGALA","1953"
"Ophisops","leschenaultii","leschenaultii","MILNE-EDWARDS","1829"
"Oplurus","cuvieri","cuvieri","GRAY","1831"
"Oplurus","cuvieri","comorensis","ANGEL","1942"
"Oreocryptophis","porphyraceus","porphyraceus","CANTOR","1839"
"Oreocryptophis","porphyraceus","coxi","SCHULZ & HELFENBERGER","1998"
"Oreocryptophis","porphyraceus","laticinctus","SCHULZ & HELFENBERGER","1998"
"Oreocryptophis","porphyraceus","kawakamii","OSHIMA","1910"
"Oreocryptophis","porphyraceus","pulchra","SCHMIDT","1925"
"Oreocryptophis","porphyraceus","vaillanti","SAUVAGE","1877"
"Oxyrhabdium","leporinum","leporinum","GUNTHER","1858"
"Oxyrhabdium","leporinum","visayanum","LEVITON","1957"
"Oxyrhopus","fitzingeri","fitzingeri","TSCHUDI","1845"
"Oxyrhopus","fitzingeri","frizzelli","SCHMIDT & WALKER","1943"
"Oxyrhopus","melanogenys","melanogenys","TSCHUDI","1845"
"Oxyrhopus","melanogenys","orientalis","CUNHA & NASCIMENTO","1983"
"Oxyrhopus","petolarius","digitalis","REUSS","1834"
"Oxyrhopus","petolarius","petolarius","LINNAEUS","1758"
"Oxyrhopus","petolarius","sebae","DUMERIL BIBRON & DUMERIL","1854"
"Oxyrhopus","rhombifer","inaequifasciatus","WERNER","1909"
"Oxyrhopus","rhombifer","rhombifer","DUMERIL BIBRON & DUMERIL","1854"
"Oxyrhopus","rhombifer","bachmanni","WEYENBERGH","1876"
"Oxyuranus","scutellatus","scutellatus","PETERS","1867"
"Oxyuranus","scutellatus","canni","SLATER","1956"
"Pachydactylus","punctatus","amoenoides","HEWITT","1935"
"Pachydactylus","punctatus","punctatus","PETERS","1855"
"Pachydactylus","wahlbergii","wahlbergii","PETERS","1869"
"Pachydactylus","wahlbergii","furcifer","HAACKE","1976"
"Palleon","nasus","nasus","BOULENGER","1887"
"Palleon","nasus","pauliani","BRYGOO BLANC & DOMERGUE","1972"
"Panolopus","costatus","costatus","COPE","1862"
"Panolopus","costatus","aenetergum","SCHWARTZ & JACOBS","1989"
"Panolopus","costatus","emys","SCHWARTZ","1971"
"Panolopus","costatus","saonae","SCHWARTZ","1964"
"Panolopus","costatus","chalcorhabdus","SCHWARTZ","1964"
"Panolopus","costatus","leionotus","SCHWARTZ","1964"
"Panolopus","costatus","nesobous","SCHWARTZ","1964"
"Panolopus","costatus","oreistes","SCHWARTZ","1964"
"Panolopus","costatus","neiba","SCHWARTZ","1964"
"Panolopus","costatus","psychonothes","SCHWARTZ","1964"
"Panolopus","costatus","melanchrous","SCHWARTZ","1964"
"Panolopus","curtissi","curtissi","GRANT","1951"
"Panolopus","curtissi","aporus","SCHWARTZ","1964"
"Panolopus","curtissi","diastatus","SCHWARTZ","1964"
"Panolopus","curtissi","hylonomus","SCHWARTZ","1964"
"Pantherophis","emoryi","emoryi","BAIRD & GIRARD","1853"
"Pantherophis","emoryi","meahllmorum","SMITH et al.","1994"
"Pantherophis","emoryi","slowinskii","BURBRINK","2002"
"Paralaudakia","microlepis","microlepis","BLANFORD","1874"
"Paralaudakia","microlepis","taftanica","SANCHOOLI RAHIMIAN RASTEGAR-POUYANI & RASTEGAR-POUYANI","2015"
"Paralaudakia","stoliczkana","altaica","MUNKHBAYAR & SHAGDARSUREN","1970"
"Paralaudakia","stoliczkana","stoliczkana","BLANFORD","1875"
"Pararhadinaea","melanogaster","marojejyensis","DOMERGUE","1984"
"Pararhadinaea","melanogaster","melanogaster","BOETTGER","1898"
"Pareas","berdmorei","berdmorei","THEOBALD","1868"
"Pareas","berdmorei","truongsonicus","POYARKOV et al.","2022"
"Pareas","berdmorei","unicolor","BOURRET","1934"
"Pareas","carinatus","carinatus","WAGLER","1830"
"Pareas","carinatus","tenasserimicus","POYARKOV et al.","2022"
"Pedioplanis","lineoocellata","inocellata","MERTENS","1955"
"Pedioplanis","lineoocellata","lineoocellata","DUMERIL & BIBRON","1839"
"Pedioplanis","lineoocellata","pulchella","GRAY","1845"
"Phalotris","lemniscatus","lemniscatus","DUMERIL BIBRON & DUMERIL","1854"
"Phalotris","lemniscatus","iheringi","STRAUCH","1884"
"Phalotris","lemniscatus","trilineatus","BOULENGER","1889"
"Phelsuma","abbotti","abbotti","STEJNEGER","1893"
"Phelsuma","abbotti","chekei","BORNER & MINUTH","1984"
"Phelsuma","abbotti","sumptio","CHEKE","1982"
"Phelsuma","astriata","astriata","TORNIER","1901"
"Phelsuma","astriata","semicarinata","CHEKE","1982"
"Phelsuma","borbonica","mater","MEIER","1995"
"Phelsuma","borbonica","agalegae","CHEKE","1975"
"Phelsuma","borbonica","borbonica","MERTENS","1966"
"Phelsuma","dorsivittata","dorsivittata","MERTENS","1964"
"Phelsuma","dorsivittata","paradoxa","GEHRING et al.","2022"
"Phelsuma","laticauda","laticauda","BOETTGER","1880"
"Phelsuma","laticauda","angularis","MERTENS","1964"
"Phelsuma","lineata","lineata","GRAY","1842"
"Phelsuma","lineata","bombetokensis","MERTENS","1964"
"Phelsuma","lineata","elanthana","KRUGER","1996"
"Phelsuma","madagascariensis","boehmei","MEIER","1982"
"Phelsuma","madagascariensis","madagascariensis","GRAY","1831"
"Phelsuma","modesta","modesta","MERTENS","1970"
"Phelsuma","modesta","leiogaster","MERTENS","1973"
"Phelsuma","pusilla","pusilla","MERTENS","1964"
"Phelsuma","pusilla","hallmanni","MEIER","1989"
"Phelsuma","quadriocellata","quadriocellata","PETERS","1883"
"Phelsuma","quadriocellata","bimaculata","KAUDERN","1922"
"Phelsuma","quadriocellata","lepida","KRUGER","1993"
"Phelsuma","sundbergi","sundbergi","RENDAHL","1939"
"Phelsuma","sundbergi","ladiguensis","BOHME & MEIER","1981"
"Phelsuma","sundbergi","longinsulae","RENDAHL","1939"
"Phelsuma","v-nigra","v-nigra","BOETTGER","1913"
"Phelsuma","v-nigra","anjouanensis","MEIER","1986"
"Phelsuma","v-nigra","comoraegrandensis","MEIER","1986"
"Philodryas","aestiva","aestiva","DUMERIL BIBRON & DUMERIL","1854"
"Philodryas","aestiva","subcarinata","BOULENGER","1902"
"Philodryas","olfersii","olfersii","LICHTENSTEIN","1823"
"Philodryas","olfersii","herbeus","WIED","1825"
"Philodryas","olfersii","latirostris","COPE","1863"
"Philothamnus","nitidus","loveridgei","LAURENT","1960"
"Philothamnus","nitidus","nitidus","GUNTHER","1865"
"Phoenicolacerta","kulzeri","petraea","BISCHOFF & MULLER","1999"
"Phoenicolacerta","kulzeri","khazaliensis","MODRY NECAS RIFAI BISCHOFF HAMIDAN & AMR","2013"
"Phoenicolacerta","kulzeri","kulzeri","MULLER & WETTSTEIN","1932"
"Pholidoscelis","auberi","auberi","COCTEAU","1838"
"Pholidoscelis","auberi","abducta","SCHWARTZ","1970"
"Pholidoscelis","auberi","atrothorax","SCHWARTZ","1970"
"Pholidoscelis","auberi","behringensis","LEE & SCHWARTZ","1985"
"Pholidoscelis","auberi","bilateralis","MCCOY","1970"
"Pholidoscelis","auberi","cacuminis","SCHWARTZ","1970"
"Pholidoscelis","auberi","citra","SCHWARTZ","1970"
"Pholidoscelis","auberi","denticola","SCHWARTZ","1970"
"Pholidoscelis","auberi","extorris","SCHWARTZ","1970"
"Pholidoscelis","auberi","extraria","SCHWARTZ","1970"
"Pholidoscelis","auberi","felis","MCCOY","1970"
"Pholidoscelis","auberi","focalis","MCCOY","1970"
"Pholidoscelis","auberi","galbiceps","SCHWARTZ","1970"
"Pholidoscelis","auberi","garridoi","SCHWARTZ","1970"
"Pholidoscelis","auberi","gemmea","SCHWARTZ","1970"
"Pholidoscelis","auberi","granti","SCHWARTZ","1970"
"Pholidoscelis","auberi","hardyi","SCHWARTZ","1970"
"Pholidoscelis","auberi","kingi","MCCOY","1970"
"Pholidoscelis","auberi","llanensis","SCHWARTZ","1970"
"Pholidoscelis","auberi","marcida","SCHWARTZ","1970"
"Pholidoscelis","auberi","multilineata","MCCOY","1970"
"Pholidoscelis","auberi","nigriventris","GALI & GARRIDO","1987"
"Pholidoscelis","auberi","obsoleta","MCCOY in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","orlandoi","SCHWARTZ & MCCOY","1975"
"Pholidoscelis","auberi","parvinsulae","LEE & SCHWARTZ","1985"
"Pholidoscelis","auberi","paulsoni","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","peradusta","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","procer","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","pullata","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","richmondi","MCCOY in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","sabulicolor","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","sanfelipensis","GARRIDO","1975"
"Pholidoscelis","auberi","schwartzi","GALI & GARRIDO","1987"
"Pholidoscelis","auberi","secta","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","sideroxylon","LEE & SCHWARTZ","1985"
"Pholidoscelis","auberi","sublesta","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","thoracica","COPE","1862"
"Pholidoscelis","auberi","ustulata","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","auberi","vulturnus","LEE & SCHWARTZ","1985"
"Pholidoscelis","auberi","zugi","SCHWARTZ in SCHWARTZ & MCCOY","1970"
"Pholidoscelis","chrysolaemus","chrysolaemus","COPE","1868"
"Pholidoscelis","chrysolaemus","abbotti","NOBLE","1923"
"Pholidoscelis","chrysolaemus","alacris","SCHWARTZ & KLINIKOWSKI","1966"
"Pholidoscelis","chrysolaemus","boekeri","MERTENS","1939"
"Pholidoscelis","chrysolaemus","defensor","SCHWARTZ & KLINIKOWSKI","1966"
"Pholidoscelis","chrysolaemus","evulsa","SCHWARTZ","1973"
"Pholidoscelis","chrysolaemus","ficta","SCHWARTZ & KLINIKOWSKI","1966"
"Pholidoscelis","chrysolaemus","jacta","SCHWARTZ & KLINIKOWSKI","1966"
"Pholidoscelis","chrysolaemus","parvoris","SCHWARTZ & KLINIKOWSKI","1966"
"Pholidoscelis","chrysolaemus","procax","SCHWARTZ & KLINIKOWSKI","1966"
"Pholidoscelis","chrysolaemus","quadrijugis","SCHWARTZ","1968"
"Pholidoscelis","chrysolaemus","regularis","FISCHER","1888"
"Pholidoscelis","chrysolaemus","richardthomasi","SCHWARTZ & KLINIKOWSKI","1966"
"Pholidoscelis","chrysolaemus","secessa","SCHWARTZ & KLINIKOWSKI","1966"
"Pholidoscelis","chrysolaemus","woodi","COCHRAN","1934"
"Pholidoscelis","lineolatus","lineolatus","DUMERIL & BIBRON","1839"
"Pholidoscelis","lineolatus","beatensis","NOBLE","1923"
"Pholidoscelis","lineolatus","meracula","SCHWARTZ","1966"
"Pholidoscelis","lineolatus","perplicata","SCHWARTZ","1966"
"Pholidoscelis","lineolatus","privigna","SCHWARTZ","1966"
"Pholidoscelis","lineolatus","semota","SCHWARTZ","1966"
"Pholidoscelis","maynardi","maynardi","GARMAN","1888"
"Pholidoscelis","maynardi","parvinaguae","BARBOUR & SHREVE","1936"
